,id,target_raw,target_clean
2925,9685,0,0
2926,9689,1,1
2927,9692,0,0
2928,9693,0,0
2929,9694,0,0
2930,9696,0,0
2931,9700,0,0
2932,9711,1,1
2933,9713,0,0
2934,9720,0,0
2935,9721,1,1
2936,9725,0,0
2937,9726,0,0
2938,9727,0,0
2939,9735,0,0
2940,9740,1,1
2941,9742,1,1
2942,9743,1,1
2943,9747,1,1
2944,9748,1,1
2945,9751,1,1
2946,9758,0,0
2947,9767,0,0
2948,9768,0,0
2949,9773,0,0
2950,9777,0,0
2951,9781,0,0
2952,9784,0,0
2953,9786,0,0
2954,9789,0,0
2955,9792,0,0
2956,9793,0,0
2957,9798,0,0
2958,9799,0,0
2959,9802,0,0
2960,9803,0,0
2961,9804,0,0
2962,9805,0,0
2963,9807,1,1
2964,9809,0,0
2965,9811,0,0
2966,9814,0,0
2967,9817,0,0
2968,9821,0,0
2969,9824,0,0
2970,9825,0,0
2971,9827,1,1
2972,9839,1,1
2973,9840,0,0
2974,9843,0,0
2975,9844,0,0
2976,9845,0,0
2977,9847,0,0
2978,9848,0,0
2979,9851,0,0
2980,9852,0,0
2981,9855,0,0
2982,9856,0,0
2983,9863,0,0
2984,9867,0,0
2985,9871,0,0
2986,9876,0,0
2987,9879,0,0
2988,9882,0,0
2989,9891,0,0
2990,9892,0,0
2991,9893,0,0
2992,9895,0,0
2993,9899,0,0
2994,9900,0,0
2995,9902,0,0
2996,9903,0,0
2997,9904,0,0
2998,9908,0,0
2999,9913,0,0
3000,9914,0,0
3001,9917,0,0
3002,9922,0,0
3003,9924,0,0
3004,9926,0,0
3005,9927,0,0
3006,9928,0,0
3007,9929,0,0
3008,9936,0,0
3009,9939,0,0
3010,9947,0,0
3011,9951,0,0
3012,9954,0,0
3013,9956,0,0
3014,9957,1,1
3015,9959,0,0
3016,9962,0,0
3017,9964,0,0
3018,9966,0,0
3019,9968,0,0
3020,9969,0,0
3021,9970,0,0
3022,9975,0,0
3023,9977,0,0
3024,9981,0,0
3025,9993,0,0
3026,9996,0,0
3027,9997,0,0
3028,9999,0,0
3029,10002,0,0
3030,10007,1,1
3031,10015,0,0
3032,10019,0,0
3033,10022,0,0
3034,10024,0,0
3035,10026,0,0
3036,10033,0,0
3037,10043,0,0
3038,10046,0,0
3039,10051,0,0
3040,10053,0,0
3041,10062,1,1
3042,10063,1,1
3043,10065,1,1
3044,10068,1,1
3045,10078,1,1
3046,10086,1,1
3047,10094,1,1
3048,10095,1,1
3049,10096,1,1
3050,10097,1,1
3051,10103,1,1
3052,10104,1,1
3053,10108,0,0
3054,10122,0,0
3055,10123,0,0
3056,10128,0,0
3057,10131,0,0
3058,10133,0,0
3059,10134,0,0
3060,10135,0,0
3061,10145,0,0
3062,10148,0,0
3063,10154,0,0
3064,10155,0,0
3065,10158,1,1
3066,10160,1,1
3067,10161,1,1
3068,10162,1,1
3069,10165,1,1
3070,10166,1,1
3071,10167,0,0
3072,10170,1,1
3073,10178,1,1
3074,10180,0,0
3075,10181,1,1
3076,10185,1,1
3077,10188,1,1
3078,10190,1,1
3079,10196,0,0
3080,10200,1,1
3081,10205,1,1
3082,10211,0,0
3083,10216,0,0
3084,10219,0,0
3085,10221,0,0
3086,10225,0,0
3087,10227,0,0
3088,10228,0,0
3089,10230,0,0
3090,10232,1,1
3091,10233,1,1
3092,10235,0,0
3093,10238,1,1
3094,10240,1,1
3095,10242,0,0
3096,10248,0,0
3097,10254,0,0
3098,10257,0,0
3099,10261,0,0
3100,10262,0,0
3101,10266,0,0
3102,10267,0,0
3103,10271,0,0
3104,10277,0,0
3105,10279,0,0
3106,10281,0,0
3107,10282,0,0
3108,10285,0,0
3109,10292,0,0
3110,10298,0,0
3111,10300,0,0
3112,10309,0,0
3113,10311,0,0
3114,10312,0,0
3115,10319,0,0
3116,10324,1,1
3117,10326,0,0
3118,10328,0,0
3119,10343,0,0
3120,10346,0,0
3121,10347,0,0
3122,10353,0,0
3123,10354,1,1
3124,10356,0,0
3125,10357,0,0
3126,10362,0,0
3127,10363,0,0
3128,10370,1,1
3129,10373,1,1
3130,10386,0,0
3131,10388,0,0
3132,10389,0,0
3133,10391,1,1
3134,10397,0,0
3135,10400,0,0
3136,10403,0,0
3137,10404,0,0
3138,10408,0,0
3139,10417,0,0
3140,10425,0,0
3141,10435,1,1
3142,10437,1,1
3143,10438,1,1
3144,10440,0,0
3145,10442,0,0
3146,10447,1,1
3147,10452,1,1
3148,10453,1,1
3149,10454,1,1
3150,10459,1,1
3151,10460,1,1
3152,10463,1,1
3153,10465,1,1
3154,10469,1,1
3155,10474,1,1
3156,10475,1,1
3157,10476,1,1
3158,10477,1,1
3159,10480,1,1
3160,10491,1,1
3161,10493,1,1
3162,10494,1,1
3163,10495,0,0
3164,10497,0,0
3165,10501,1,1
3166,10504,0,0
3167,10507,1,1
3168,10509,1,1
3169,10510,0,0
3170,10512,1,1
3171,10514,1,1
3172,10526,1,1
3173,10528,1,1
3174,10530,1,1
3175,10531,0,0
3176,10532,1,1
3177,10538,0,0
3178,10539,0,0
3179,10542,0,0
3180,10547,0,0
3181,10549,0,0
3182,10556,0,0
3183,10569,0,0
3184,10572,0,0
3185,10577,0,0
3186,10579,0,0
3187,10586,1,1
3188,10594,0,0
3189,10595,1,1
3190,10597,0,0
3191,10602,1,1
3192,10604,1,1
3193,10614,0,0
3194,10617,0,0
3195,10618,0,0
3196,10619,1,1
3197,10624,1,1
3198,10633,1,1
3199,10634,1,1
3200,10635,0,0
3201,10638,0,0
3202,10639,0,0
3203,10642,0,0
3204,10643,0,0
3205,10645,0,0
3206,10646,0,0
3207,10649,0,0
3208,10652,1,1
3209,10653,0,0
3210,10654,0,0
3211,10661,0,0
3212,10664,1,1
3213,10668,0,0
3214,10670,0,0
3215,10674,0,0
3216,10683,0,0
3217,10694,0,0
3218,10697,0,0
3219,10699,0,0
3220,10701,0,0
3221,10703,1,1
3222,10713,0,0
3223,10714,0,0
3224,10716,0,0
3225,10717,0,0
3226,10719,0,0
3227,10725,0,0
3228,10728,0,0
3229,10734,0,0
3230,10738,1,1
3231,10740,1,1
3232,10742,1,1
3233,10756,1,1
3234,10757,1,1
3235,10758,1,1
3236,10761,1,1
3237,10762,1,1
3238,10773,1,1
3239,10778,1,1
3240,10781,1,1
3241,10791,0,0
3242,10792,0,0
3243,10796,0,0
3244,10797,0,0
3245,10801,0,0
3246,10804,0,0
3247,10806,0,0
3248,10807,0,0
3249,10816,0,0
3250,10820,0,0
3251,10828,0,0
3252,10836,1,1
3253,10838,1,1
3254,10845,1,1
3255,10856,1,1
3256,10857,0,0
3257,10858,1,1
3258,10861,1,1
3259,10865,1,1
3260,10868,1,1
3261,10874,1,1
3262,10875,0,0
